Time stamp,IMSI,Cell ID,RNTI,RSRP,SINR,CQI
+21214285ns,1,1,1,7.4043020806381483e-17,0.1560963937249345,0
+22214285ns,1,1,1,7.4043020806381483e-17,0.1560963937249345,0
+23214285ns,1,1,1,7.4043020806381483e-17,0.1560963937249345,0
+24214285ns,1,1,1,7.4043020806381483e-17,0.1560963937249345,0
+25214285ns,1,1,1,7.4043020806381483e-17,0.1560963937249345,0
+26214285ns,1,1,1,7.4043020806381483e-17,0.1560963937249345,0
+27214285ns,1,1,1,7.4043020806381483e-17,0.1560963937249345,0
+28214285ns,1,1,1,7.4043020806381483e-17,0.1560963937249345,0
+29214285ns,1,1,1,7.4043020806381483e-17,0.1560963937249345,0
+30214285ns,1,1,1,7.4043020806381483e-17,0.1560963937249345,0
+31214285ns,1,1,1,7.4043020806381483e-17,0.1560963937249345,0
+32214285ns,1,1,1,7.4043020806381483e-17,0.1560963937249345,0
+33214285ns,1,1,1,7.4043020806381483e-17,0.1560963937249345,0
+34214285ns,1,1,1,7.4043020806381483e-17,0.1560963937249345,0
+35214285ns,1,1,1,7.4043020806381483e-17,0.1560963937249345,0
+36214285ns,1,1,1,7.4043020806381483e-17,0.1560963937249345,0
+37214285ns,1,1,1,7.4043020806381483e-17,0.1560963937249345,0
+38214285ns,1,1,1,7.4043020806381483e-17,0.1560963937249345,0
+39214285ns,1,1,1,7.4043020806381483e-17,0.1560963937249345,0
+40214285ns,1,1,1,7.4043020806381483e-17,0.1560963937249345,0
+41214285ns,1,1,1,7.4043020806381483e-17,0.1560963937249345,0
+42214285ns,1,1,1,7.4043020806381483e-17,0.1560963937249345,0
+43214285ns,1,1,1,7.4043020806381483e-17,0.1560963937249345,0
+44214285ns,1,1,1,7.4043020806381483e-17,0.1560963937249345,0
+45214285ns,1,1,1,7.4043020806381483e-17,0.1560963937249345,0
+46214285ns,1,1,1,7.4043020806381483e-17,0.1560963937249345,0
+47214285ns,1,1,1,7.4043020806381483e-17,0.1560963937249345,0
+48214285ns,1,1,1,7.4043020806381483e-17,0.1560963937249345,0
+49214285ns,1,1,1,7.4043020806381483e-17,0.1560963937249345,0
