Time stamp,IMSI,Cell ID,RNTI,RSRP,SINR,CQI
+21214285ns,1,1,1,3.0152182649609653e-16,0.63566382398784571,3
+22214285ns,1,1,1,3.0152182649609653e-16,0.63566382398784571,3
+23214285ns,1,1,1,3.0152182649609653e-16,0.63566382398784571,3
+24214285ns,1,1,1,3.0152182649609653e-16,0.63566382398784571,3
+25214285ns,1,1,1,3.0152182649609653e-16,0.63566382398784571,3
+26214285ns,1,1,1,3.0152182649609653e-16,0.63566382398784571,3
+27214285ns,1,1,1,3.0152182649609653e-16,0.63566382398784571,3
+28214285ns,1,1,1,3.0152182649609653e-16,0.63566382398784571,3
+29214285ns,1,1,1,3.0152182649609653e-16,0.63566382398784571,3
+30214285ns,1,1,1,3.0152182649609653e-16,0.63566382398784571,3
+31214285ns,1,1,1,3.0152182649609653e-16,0.63566382398784571,3
+32214285ns,1,1,1,3.0152182649609653e-16,0.63566382398784571,3
+33214285ns,1,1,1,3.0152182649609653e-16,0.63566382398784571,3
+34214285ns,1,1,1,3.0152182649609653e-16,0.63566382398784571,3
+35214285ns,1,1,1,3.0152182649609653e-16,0.63566382398784571,3
+36214285ns,1,1,1,3.0152182649609653e-16,0.63566382398784571,3
+37214285ns,1,1,1,3.0152182649609653e-16,0.63566382398784571,3
+38214285ns,1,1,1,3.0152182649609653e-16,0.63566382398784571,3
+39214285ns,1,1,1,3.0152182649609653e-16,0.63566382398784571,3
+40214285ns,1,1,1,3.0152182649609653e-16,0.63566382398784571,3
+41214285ns,1,1,1,3.0152182649609653e-16,0.63566382398784571,3
+42214285ns,1,1,1,3.0152182649609653e-16,0.63566382398784571,3
+43214285ns,1,1,1,3.0152182649609653e-16,0.63566382398784571,3
+44214285ns,1,1,1,3.0152182649609653e-16,0.63566382398784571,3
+45214285ns,1,1,1,3.0152182649609653e-16,0.63566382398784571,3
+46214285ns,1,1,1,3.0152182649609653e-16,0.63566382398784571,3
+47214285ns,1,1,1,3.0152182649609653e-16,0.63566382398784571,3
+48214285ns,1,1,1,3.0152182649609653e-16,0.63566382398784571,3
+49214285ns,1,1,1,3.0152182649609653e-16,0.63566382398784571,3
