Time stamp,IMSI,Cell ID,RNTI,RSRP,SINR,CQI
+21214285ns,1,1,1,2.7904771051340146e-16,0.58843634393774602,3
+22214285ns,1,1,1,2.7904771051340146e-16,0.58843634393774602,3
+23214285ns,1,1,1,2.7904771051340146e-16,0.58843634393774602,3
+24214285ns,1,1,1,2.7904771051340146e-16,0.58843634393774602,3
+25214285ns,1,1,1,2.7904771051340146e-16,0.58843634393774602,3
+26214285ns,1,1,1,2.7904771051340146e-16,0.58843634393774602,3
+27214285ns,1,1,1,2.7904771051340146e-16,0.58843634393774602,3
+28214285ns,1,1,1,2.7904771051340146e-16,0.58843634393774602,3
+29214285ns,1,1,1,2.7904771051340146e-16,0.58843634393774602,3
+30214285ns,1,1,1,2.7904771051340146e-16,0.58843634393774602,3
+31214285ns,1,1,1,2.7904771051340146e-16,0.58843634393774602,3
+32214285ns,1,1,1,2.7904771051340146e-16,0.58843634393774602,3
+33214285ns,1,1,1,2.7904771051340146e-16,0.58843634393774602,3
+34214285ns,1,1,1,2.7904771051340146e-16,0.58843634393774602,3
+35214285ns,1,1,1,2.7904771051340146e-16,0.58843634393774602,3
+36214285ns,1,1,1,2.7904771051340146e-16,0.58843634393774602,3
+37214285ns,1,1,1,2.7904771051340146e-16,0.58843634393774602,3
+38214285ns,1,1,1,2.7904771051340146e-16,0.58843634393774602,3
+39214285ns,1,1,1,2.7904771051340146e-16,0.58843634393774602,3
+40214285ns,1,1,1,2.7904771051340146e-16,0.58843634393774602,3
+41214285ns,1,1,1,2.7904771051340146e-16,0.58843634393774602,3
+42214285ns,1,1,1,2.7904771051340146e-16,0.58843634393774602,3
+43214285ns,1,1,1,2.7904771051340146e-16,0.58843634393774602,3
+44214285ns,1,1,1,2.7904771051340146e-16,0.58843634393774602,3
+45214285ns,1,1,1,2.7904771051340146e-16,0.58843634393774602,3
+46214285ns,1,1,1,2.7904771051340146e-16,0.58843634393774602,3
+47214285ns,1,1,1,2.7904771051340146e-16,0.58843634393774602,3
+48214285ns,1,1,1,2.7904771051340146e-16,0.58843634393774602,3
+49214285ns,1,1,1,2.7904771051340146e-16,0.58843634393774602,3
